"","cluster","Mean.of.log.T0","Mean.of.log.T1","Mean.of.log.T2","Mean.of.log.T3","Mean.of.log.T4","Mean.of.log.T5","Mean.of.log.T6","Mean.of.log.T7","Mean.of.log.T8","Mean.of.log.T9","Mean.of.log.T10","Mean.of.log.T11","isClusterMember","maxMembership","membership.of.cluster.1","membership.of.cluster.2","membership.of.cluster.3","membership.of.cluster.4"
"ENSG00000161048",2,0.7571173,0.5782877,-0.7381855,-1.513688,0.8632864,1.243864,-1.388024,0.5959849,0.9947603,-1.169603,-0.4987817,0.2749823,TRUE,0.9028668,0.02129767,0.9028668,0.03144638,0.04438916
"ENSG00000108953",1,-0.2723448,-0.8558927,-0.7180933,1.509195,-0.2461854,-0.8180988,1.618098,-0.3060409,-0.2435855,1.711365,-0.5891323,-0.7892849,TRUE,0.9029567,0.9029567,0.001518593,0.05702532,0.03849943
"ENSG00000172689",1,-0.6295791,-0.2320274,-0.7358058,1.381526,-0.6424789,-0.4071739,1.903448,-0.4838553,-0.4998472,1.605885,-0.7738137,-0.4862782,TRUE,0.9029782,0.9029782,0.001133415,0.07103518,0.02485318
"ENSG00000125879",1,-0.7941654,-0.1278427,-0.6468208,1.077019,-1.076188,0.07250884,1.843315,-0.4052743,-0.5638756,1.756099,-0.6087275,-0.526047,TRUE,0.9029898,0.9029898,4.273699e-05,0.08304032,0.01392716
"ENSG00000139180",1,0.06290043,-0.80132,-1.104304,1.483773,-0.5064537,-0.4152002,1.223199,-0.5801976,-0.3307228,2.003059,-0.6015279,-0.4332064,TRUE,0.9030365,0.9030365,0.001404106,0.03864032,0.05691906
"ENSG00000171174",1,-0.4498967,-0.5510798,-0.5353267,2.079879,-0.5135723,-0.7569239,1.310528,-0.3861856,-0.4807355,1.48796,-0.5414758,-0.66317,TRUE,0.9031153,0.9031153,0.001229233,0.04068148,0.05497398
"ENSG00000186591",2,0.8456008,-0.4671966,1.31306,-1.569707,0.3456094,0.2430247,-1.101379,0.1540916,0.4811845,-1.410828,1.466703,-0.3001632,TRUE,0.9031811,0.01986086,0.9031811,0.0320509,0.04490719
"ENSG00000100906",1,-0.4421399,-0.8449737,-0.3116585,1.604574,-0.572814,-0.8468192,1.497069,-0.6230683,-0.5467625,1.779134,-0.2048094,-0.4877313,TRUE,0.903188,0.903188,0.00149642,0.04756558,0.04775002
"ENSG00000163328",1,-0.5576017,-0.2874304,-0.4525948,1.600264,-0.8428907,-0.929853,1.414526,-0.3259856,-0.4916708,1.852936,-0.4478806,-0.5318173,TRUE,0.903332,0.903332,0.001343369,0.04564687,0.0496778
"ENSG00000131165",3,-0.4486639,-0.6642362,-0.504412,1.949894,-0.5630487,-0.2959502,2.258728,-0.4695354,-0.409299,0.04580794,-0.4437205,-0.4555635,TRUE,0.9034914,0.089001,5.89986e-06,0.9034914,0.007501655
"ENSG00000103067",3,-0.4472154,-0.4828841,-0.7756156,1.753541,-0.2772354,-0.5096293,2.316731,-0.2307973,-0.2409346,0.2961723,-0.748438,-0.6536947,TRUE,0.9035315,0.09390165,1.439895e-06,0.9035315,0.002565415
"ENSG00000145247",4,-0.3813086,-0.05859312,-0.4720605,3.128457,-0.5366842,-0.1103702,-0.3327843,-0.43867,-0.2490731,-0.2577842,-0.3283635,0.03723521,TRUE,0.9035458,0.06344001,0.0012989,0.03171528,0.9035458
"ENSG00000172717",1,-0.8938352,-0.3974389,-0.3602406,1.621759,-0.6995242,-0.3807258,1.636059,-0.631471,-0.6574435,1.649854,-0.3297774,-0.5572158,TRUE,0.9035911,0.9035911,0.001020778,0.0575501,0.03783806
"ENSG00000149054",1,-0.4583773,-0.5433597,-1.035877,1.627145,0.06543666,-0.8318322,1.539571,-0.4874925,-1.13359,1.276402,-0.5360148,0.5179883,TRUE,0.9036247,0.9036247,8.66386e-06,0.05523511,0.04113152
"ENSG00000275117",1,-0.458309,-1.066757,-0.4480797,1.709333,-0.1542336,-0.3569832,1.285886,-0.4516277,-0.5083161,1.79881,-0.4343269,-0.9153958,TRUE,0.903706,0.903706,0.0008584531,0.04227537,0.0531602
"ENSG00000120438",1,-0.2859239,-1.143911,-0.8504826,1.552431,-0.3404784,-0.3500127,1.176621,-0.4063333,-0.2964025,2.007285,-0.5886979,-0.4740941,TRUE,0.90374,0.90374,0.001376281,0.03737501,0.05750869
"ENSG00000167476",1,-0.7461681,-0.2830838,-0.3870244,1.635538,-0.7927935,-0.6589155,1.560917,-0.6697399,-0.7059611,1.693934,-0.4061535,-0.2405497,TRUE,0.9037732,0.9037732,0.001112202,0.05101316,0.04410141
"ENSG00000116406",1,-0.2784652,-1.060561,-0.8684479,1.508427,-0.2248819,-0.4388321,1.393821,-0.7137598,-0.1874055,1.875971,-0.582013,-0.4238529,TRUE,0.9037966,0.9037966,0.001703912,0.04550667,0.04899283
"ENSG00000130489",1,-0.2464922,-0.7964839,-0.6507654,1.59839,-0.7899446,-0.3472212,1.343726,-0.8700648,-0.6164407,1.865965,-0.3815688,-0.1090991,TRUE,0.9038567,0.9038567,0.001604407,0.03952936,0.05500952
"ENSG00000089009",1,-0.2808027,-0.8966099,-1.033719,1.467246,-0.6244156,0.4721693,1.175613,-0.4606206,-0.562796,1.915411,-0.493368,-0.6781067,TRUE,0.9040747,0.9040747,0.0002873579,0.03726779,0.05837017
"ENSG00000168672",1,-0.2968755,-0.8258285,-0.6592107,1.49157,-0.152765,-0.8203054,1.689218,-0.4546117,-0.2695097,1.66947,-0.600801,-0.77035,TRUE,0.9041109,0.9041109,0.001308594,0.05974547,0.03483507
"ENSG00000166197",1,-0.2392916,-0.5900461,-1.108145,1.458541,-0.8591836,-0.1613313,1.302267,-0.5082783,-0.1932333,1.946267,-0.794702,-0.2528639,TRUE,0.9042081,0.9042081,0.001320264,0.04206814,0.05240349
"ENSG00000129347",2,0.6425307,0.2075667,0.4042046,-1.325056,-0.6444582,1.098937,-2.156139,0.0775654,-0.05119047,-0.3134497,0.779386,1.280102,TRUE,0.9042094,0.01875515,0.9042094,0.02449656,0.05253891
"ENSG00000064115",1,0.06531194,-0.6009866,-0.9371074,1.605934,-0.8726273,-0.4555189,1.277783,-0.4391045,-0.6535026,1.868605,-0.6477137,-0.2110733,TRUE,0.9042436,0.9042436,0.001405373,0.03828388,0.05606714
"ENSG00000071677",1,-0.9736527,-0.2178981,-0.3559424,1.840995,-0.7517025,-0.0916606,0.8841039,-0.6351103,-0.9638095,1.896044,-0.374314,-0.2570531,TRUE,0.9042461,0.9042461,1.143252e-05,0.009494623,0.0862478
"ENSG00000142615",1,-0.7449737,-0.4073564,-0.4299427,1.731191,-0.9420084,-0.188909,1.430849,-0.8376973,-0.6715849,1.669036,-0.3440793,-0.264524,TRUE,0.9043801,0.9043801,0.000697396,0.04422017,0.05070232
"ENSG00000090372",1,-0.4635416,-0.5506469,-0.5572946,1.1796,-0.5855516,-0.5947166,2.056121,-0.5108749,-0.5570319,1.64774,-0.5738988,-0.4899043,TRUE,0.9045249,0.9045249,0.0006043226,0.07768451,0.01718623
"ENSG00000130433",1,-0.6994262,-0.6477752,-0.2990441,1.846285,-0.468827,-0.6602986,1.508432,-0.6308104,-0.6753902,1.566063,-0.3804297,-0.4587793,TRUE,0.9045937,0.9045937,0.00136594,0.04815634,0.04588398
"ENSG00000198668",1,-0.1943419,-1.059175,-0.9052719,1.47471,-0.2922588,-0.5225838,1.476551,-0.3940409,-0.3014895,1.825246,-0.795114,-0.3122316,TRUE,0.9046261,0.9046261,0.001823098,0.04870793,0.04484286
"ENSG00000115486",1,-0.3209625,-1.246358,-0.5982103,1.529588,-0.5798337,-0.372481,1.419437,-0.4814505,-0.4205815,1.854473,-0.3639981,-0.419622,TRUE,0.9046767,0.9046767,0.001655126,0.04500544,0.04866278
"ENSG00000061676",1,-0.4279946,-0.737256,-0.718809,1.486166,-0.5289705,-0.5781913,1.991739,-0.2932044,-0.3890574,1.410259,-0.6452189,-0.569462,TRUE,0.9047417,0.9047417,0.0009017507,0.07373137,0.0206252
"ENSG00000154928",1,-0.9352088,-0.7019125,-0.08130803,1.620384,-0.7891928,-0.1277666,1.777862,-0.5547785,-0.7619015,1.387995,-0.279645,-0.5545273,TRUE,0.9047664,0.9047664,4.795747e-05,0.07552185,0.01966377
"ENSG00000274750",1,-0.3787667,-0.6332622,-0.5107064,1.055668,-0.7634576,-0.9334003,1.915115,-0.3879941,-0.4732833,1.822266,-0.4257394,-0.2864385,TRUE,0.9048082,0.9048082,0.0004346325,0.07175741,0.02299974
"ENSG00000039600",1,-0.5159149,-0.5603536,-0.5207423,1.697703,-0.8128752,-0.4294013,1.821432,-0.755147,-0.6106608,1.382904,-0.3997577,-0.2971858,TRUE,0.9048921,0.9048921,0.001085965,0.06337498,0.03064699
"ENSG00000075856",1,0.002685721,-0.4241058,-0.807449,1.492034,-0.6003993,-0.4634432,1.416791,-0.609899,-0.4684477,1.902154,-0.4821199,-0.9578009,TRUE,0.9048957,0.9048957,0.001507368,0.04688259,0.04671435
"ENSG00000170613",1,-0.9154026,-0.6011441,-0.4613967,1.600905,-0.717272,-0.1723869,1.719435,-0.5875564,-0.586893,1.568753,-0.5096424,-0.3373994,TRUE,0.9049383,0.9049383,0.001050473,0.06089799,0.03311324
"ENSG00000126337",1,-0.5649476,-0.2412364,-0.9268948,0.6770149,-0.4906573,-0.1809613,1.835622,-0.6769248,-0.3652778,2.060361,-0.872376,-0.2537217,TRUE,0.9049484,0.9049484,7.123149e-05,0.07883543,0.01614494
"ENSG00000243232",1,-0.5466369,-0.5565767,-0.2972597,2.276849,-0.4454347,-0.7379928,1.126244,-0.6881746,-0.6821436,1.341017,-0.2241565,-0.5657349,TRUE,0.9049546,0.9049546,5.1126e-05,0.0200368,0.07495748
"ENSG00000127399",1,-0.3850573,-0.5000456,-0.8723465,0.7461621,-0.3770696,-0.4657937,1.86317,-0.5758681,-0.3677404,2.049662,-0.843654,-0.2714189,TRUE,0.9050694,0.9050694,0.0002467212,0.07431121,0.02037264
"ENSG00000151164",1,-0.5035364,-0.5817413,-0.5721215,2.157042,-0.5834416,-0.4658865,1.249855,-0.5901452,-0.5306926,1.46163,-0.5307616,-0.5102007,TRUE,0.905146,0.905146,0.001097984,0.03586493,0.0578911
"ENSG00000137409",1,-0.1200841,-0.8095307,-0.9777789,1.480066,-0.6826377,-0.1832832,1.266585,-0.3617541,-0.5934969,2.015005,-0.5538348,-0.4792556,TRUE,0.9052829,0.9052829,0.001750629,0.04007575,0.05289071
"ENSG00000197142",1,-0.5101722,-0.3047283,-0.9631905,1.488608,-0.4208211,-0.2180846,1.619597,-0.773622,-0.4105456,1.70066,-0.9691408,-0.2385604,TRUE,0.9053618,0.9053618,0.001287503,0.05605415,0.03729651
"ENSG00000163528",1,-0.4854533,-0.5630949,-0.6180347,1.829158,-0.5882972,-0.5173111,1.879104,-0.5118114,-0.5350877,1.195996,-0.6028586,-0.482309,TRUE,0.905411,0.905411,0.000742698,0.06922568,0.0246206
"ENSG00000167656",1,-0.8537272,-0.1253879,-0.8320271,1.416952,-0.768755,0.05727613,2.000928,-0.3913559,-0.4513866,1.271556,-0.8934245,-0.4306477,TRUE,0.9054312,0.9054312,4.194916e-07,0.09271879,0.001849619
"ENSG00000230124",2,2.016083,0.9257133,-1.061656,-1.113876,0.4410189,-0.7812573,-1.378954,0.4588228,0.7425265,-0.03128407,-0.4385966,0.2214595,TRUE,0.9058181,0.0115821,0.9058181,0.01874638,0.06385345
"ENSG00000146834",1,-0.2215704,-0.9713261,-0.4773184,1.538911,-0.5309335,-0.6085876,1.217857,-0.5456244,-0.4927121,2.059853,-0.376111,-0.5924374,TRUE,0.9058709,0.9058709,0.0016093,0.0364911,0.05602874
"ENSG00000135346",1,-0.6015022,-0.5438602,-0.7129869,1.697364,-0.3565471,-0.2204748,1.797637,-0.4594809,-0.3561395,1.375266,-0.8618113,-0.7574635,TRUE,0.9061134,0.9061134,0.0007654327,0.06774948,0.02537165
"ENSG00000232308",1,-0.8444457,-0.3934153,-0.8297779,1.61444,-0.7095448,-0.08418349,1.495619,-0.3365821,-0.5521303,1.734801,-0.7246261,-0.3701553,TRUE,0.9062374,0.9062374,0.001466041,0.05034234,0.04195425
"ENSG00000113525",1,-0.6023811,-0.3953701,-0.5452326,1.284569,-0.8202798,-0.1831053,1.868072,-0.8872318,-0.6077657,1.686177,-0.4977887,-0.2996626,TRUE,0.9064085,0.9064085,0.0005421047,0.06882704,0.02422231
"ENSG00000134138",2,1.430073,0.4373783,0.2907543,-1.939218,0.7647841,-0.297322,-0.5939175,0.6358272,0.7561578,-1.66992,0.3278444,-0.1424416,TRUE,0.9064408,0.01992616,0.9064408,0.03415497,0.0394781
"ENSG00000102683",1,-0.8819996,-0.2670204,-0.6563201,1.395247,-0.5676008,-0.182952,1.711067,-0.3652207,-0.576783,1.755844,-0.7537456,-0.6105155,TRUE,0.906449,0.906449,0.0009057219,0.06282374,0.02982153
"ENSG00000134897",1,-0.2741608,-0.6323287,-0.6999077,1.516927,-0.7646701,-1.052073,1.563725,-0.2081638,-0.4077528,1.749645,-0.4773506,-0.31389,TRUE,0.9068436,0.9068436,0.001382559,0.04959462,0.0421792
"ENSG00000160207",1,-0.5706964,-0.4646763,-0.5872199,1.79748,-0.688386,-0.3639228,1.02193,-0.7054961,-0.5414264,2.007245,-0.4891832,-0.4156482,TRUE,0.906977,0.906977,0.001099611,0.02721923,0.0647042
"ENSG00000030419",2,0.06169777,1.77166,-0.9581326,-0.9332597,-1.184898,0.9780025,-1.366489,0.7530607,-0.2211156,0.05208006,-0.05657779,1.103972,TRUE,0.9070351,0.00728622,0.9070351,0.01420274,0.07147595
"ENSG00000161610",1,-0.654105,0.111695,-1.152273,1.477339,-0.8735276,0.2882331,1.61407,-0.2953471,-0.5555568,1.327153,-1.196918,-0.09076288,TRUE,0.9070709,0.9070709,3.536256e-06,0.07501651,0.01790905
"ENSG00000197238",1,0.4332787,-0.4785431,-1.018208,1.758944,-0.9683846,-0.01046016,1.186736,-0.521856,-0.7515138,1.523483,-0.9529372,-0.2005396,TRUE,0.9071395,0.9071395,6.945941e-05,0.02825044,0.06454065
"ENSG00000174990",1,-0.7511508,-0.3372297,-0.4558711,1.6444,-0.7846666,-0.4126551,1.795279,-0.4629348,-0.6350997,1.475121,-0.4161324,-0.6590594,TRUE,0.9072709,0.9072709,0.0007236461,0.06491041,0.02709508
"ENSG00000120656",1,-0.08385204,-0.9172386,-0.6642105,1.444685,-0.5572043,-0.9916613,1.421593,-0.5646482,-0.3336014,1.912207,-0.3393868,-0.3266818,TRUE,0.9074156,0.9074156,0.001187523,0.04244745,0.04894948
"ENSG00000280808",1,-0.2224782,-0.5593582,-0.8852557,1.510297,-0.4500594,0.1485152,1.95383,-0.6778766,-0.379934,1.230612,-0.9366488,-0.7316433,TRUE,0.9074686,0.9074686,1.502444e-05,0.08567677,0.00683961
"ENSG00000058866",2,0.3158139,-0.3261271,1.686467,-1.39095,0.4552805,0.07467422,-1.496079,0.221937,0.1202715,-1.100044,1.511544,-0.07278838,TRUE,0.9078596,0.01768807,0.9078596,0.02787624,0.04657609
"ENSG00000172594",1,-0.791868,-0.1619984,-0.7150617,1.460762,-0.5925062,-0.5772444,1.767475,-0.4055815,-0.3547176,1.663275,-0.6218559,-0.6706787,TRUE,0.9079263,0.9079263,0.0009767432,0.06295371,0.02814328
"ENSG00000264364",3,-0.4718365,-0.5367109,-0.5554727,0.9626011,-0.5366709,-0.3988315,2.595413,-0.559135,-0.5035915,1.00278,-0.5160621,-0.4824822,TRUE,0.9080666,0.08915287,2.476453e-05,0.9080666,0.00275572
"ENSG00000067715",1,-0.5535221,-0.5796301,-0.4451094,1.43785,-0.5952956,-0.5236658,1.96252,-0.6900174,-0.6530627,1.522826,-0.4595543,-0.4233384,TRUE,0.9081261,0.9081261,0.0009364059,0.06857813,0.02235939
"ENSG00000109099",1,-0.5368975,-0.6729391,-0.5851447,0.7976192,-0.493077,-0.4360874,2.135113,-0.4411006,-0.4586082,1.806021,-0.567341,-0.5475578,TRUE,0.9082072,0.9082072,1.589226e-05,0.08743894,0.004337989
"ENSG00000163444",1,-0.2650509,-0.4594246,-1.014037,1.547726,-0.7574481,-0.2116429,1.346821,-0.6636441,-0.4611139,1.859188,-0.8659076,-0.05546679,TRUE,0.9082441,0.9082441,0.001346479,0.0406023,0.04980712
"ENSG00000137831",2,0.4220771,-0.197606,0.21784,-1.850155,0.5344943,-0.15018,-0.9962432,1.74121,0.9677145,-1.348122,0.2635366,0.3954345,TRUE,0.9082447,0.01948224,0.9082447,0.03155667,0.04071637
"ENSG00000111670",2,0.8630698,0.1778414,0.6866347,-1.624314,0.8944311,-0.2227534,-1.590619,0.7162718,0.9751403,-0.9939132,0.8575826,-0.7393731,TRUE,0.9082837,0.01956141,0.9082837,0.02873927,0.04341557
"ENSG00000174564",1,-0.5575706,-0.3585388,-0.5015032,1.628968,-1.225337,-0.2356991,1.501165,-0.3721551,-0.7633273,1.674639,-0.4539791,-0.3366614,TRUE,0.9084444,0.9084444,0.0006103458,0.04751188,0.04343342
"ENSG00000171551",1,-0.5380367,-0.5064482,-0.3365659,1.437128,-0.5667813,-0.8647446,1.644749,-0.6334507,-0.7183071,1.819831,-0.3813053,-0.3560687,TRUE,0.9084573,0.9084573,0.001358505,0.05192453,0.03825969
"ENSG00000148795",1,-0.4553868,-0.497265,-0.4313036,1.486028,-0.4740627,-0.7952154,1.939826,-0.6957973,-0.4783399,1.488369,-0.465282,-0.6215699,TRUE,0.9085264,0.9085264,0.0006510233,0.06937924,0.02144332
"ENSG00000149809",1,-0.4808282,-0.4027821,-0.6361675,1.720136,-0.4939976,-0.6014373,1.887453,-0.5418212,-0.508864,1.315811,-0.618087,-0.639415,TRUE,0.9086103,0.9086103,0.0008919379,0.06670832,0.02378944
"ENSG00000214941",1,-0.2450491,-0.6504608,-0.6483804,1.538852,-0.9034935,-0.2408563,1.362362,-0.8470314,-0.6456026,1.907495,-0.4325685,-0.1952664,TRUE,0.9087249,0.9087249,0.001467933,0.03893059,0.05087656
"ENSG00000181867",1,-0.5200021,-0.6736629,-0.5763907,1.437025,-0.7705604,-0.117648,1.639529,-0.8997488,-0.4099297,1.752176,-0.7173281,-0.1434589,TRUE,0.9089747,0.9089747,0.001386051,0.0524298,0.03720948
"ENSG00000124813",1,-0.5974885,-0.3882926,-0.5839419,1.694276,-0.6300067,-0.3710894,0.5582899,-0.5609189,-0.4526598,2.323113,-0.6111182,-0.3801628,TRUE,0.9090438,0.9090438,1.622613e-05,0.004618961,0.08632101
"ENSG00000168077",3,-0.24402,-0.3397074,-0.5626109,0.4497697,-0.5172432,-0.2170741,3.053084,-0.4719505,-0.3173186,-0.03855096,-0.5192855,-0.2750923,TRUE,0.9090689,0.05980717,0.003731222,0.9090689,0.02739271
"ENSG00000120370",1,-0.1128804,-0.9582087,-0.822511,1.528472,-0.6037474,-0.4895383,1.35047,-0.8214964,-0.2710335,1.894869,-0.5028853,-0.1915105,TRUE,0.9090785,0.9090785,0.001568102,0.03896525,0.0503881
"ENSG00000168158",1,-0.8341489,-0.477901,-0.4521157,1.597024,-0.6884693,-0.1267472,1.659824,-0.743865,-0.5710597,1.639524,-0.5571178,-0.4449475,TRUE,0.9090936,0.9090936,0.00119981,0.05509466,0.03461195
"ENSG00000124812",1,-0.7616914,-0.4232866,-0.647555,1.599939,-0.5870789,-0.1876869,1.886122,-0.5491308,-0.5171431,1.402323,-0.7667855,-0.4480258,TRUE,0.9091047,0.9091047,0.0006209452,0.06899356,0.02128081
"ENSG00000132792",1,-0.5023376,-0.5641673,-0.5758671,1.589829,-0.5481344,-0.5576261,2.00456,-0.5362162,-0.5215792,1.326404,-0.5662474,-0.5486169,TRUE,0.9092215,0.9092215,0.0006360528,0.07215433,0.01798813
"ENSG00000156110",1,0.1633406,-0.7610363,-0.7523862,1.53248,-0.5889888,-0.7143033,1.358779,-0.6744016,-0.5293554,1.891673,-0.3322723,-0.5935294,TRUE,0.9093628,0.9093628,0.001209305,0.03935167,0.05007618
"ENSG00000266338",1,-0.4091125,-0.9614421,-0.680466,1.992027,-0.401287,-0.386568,1.386507,-0.6540156,-0.364321,1.476961,-0.4543302,-0.5439532,TRUE,0.9094624,0.9094624,0.001362469,0.04108294,0.04809219
"ENSG00000243056",1,0.02233307,-0.8256621,-0.8257724,1.53877,-0.3767121,-0.7828867,1.587625,-0.3478533,-0.3685283,1.687203,-0.7829384,-0.5255777,TRUE,0.9095266,0.9095266,0.001562431,0.05040683,0.03850414
"ENSG00000167110",1,-0.2481062,-0.9987367,-0.48241,1.551077,-0.4605486,-0.8275431,1.417494,-0.2479565,-0.3356207,1.856826,-0.7231233,-0.5013517,TRUE,0.909685,0.909685,0.001586257,0.04349979,0.04522897
"ENSG00000100109",2,1.484487,-0.1383961,-0.2052069,-1.725916,0.1334189,0.6927041,-1.963218,0.05390264,0.86512,-0.2714256,0.5050916,0.5694376,TRUE,0.9096863,0.01963536,0.9096863,0.02536968,0.04530867
"ENSG00000170876",1,-0.4707013,-0.5499716,-0.6236719,1.825711,-0.5937032,-0.5218797,1.874447,-0.5304853,-0.5402486,1.20789,-0.575598,-0.5017896,TRUE,0.9097815,0.9097815,0.0007158938,0.06571613,0.02378651
"ENSG00000196890",1,-0.8907914,-0.3249649,-0.9897883,1.715051,-0.6926775,-0.1783529,1.57359,0.4155728,-0.5275496,1.267887,-0.9984602,-0.3695156,TRUE,0.9098012,0.9098012,2.176594e-05,0.06669037,0.02348671
"ENSG00000196811",1,-0.5550635,-0.3576473,-0.5650143,1.127657,-0.5448143,-0.536162,1.339096,-0.6573127,-0.5334321,2.30669,-0.6422959,-0.3817015,TRUE,0.9098979,0.9098979,0.001051259,0.04128371,0.04776718
"ENSG00000197024",1,-0.2950512,-1.009967,-0.8545169,1.446576,-0.6644424,-0.2351924,1.268769,-0.5792311,-0.2847164,2.047412,-0.3838201,-0.4558189,TRUE,0.9099136,0.9099136,0.001492366,0.03756603,0.05102798
"ENSG00000136490",1,-0.3333898,-0.4143413,-0.44717,1.699028,-0.5810571,-0.9182275,0.8709459,-0.7756929,-0.5651642,2.126342,-0.4533494,-0.2079241,TRUE,0.9099728,0.9099728,0.0001376868,0.0134675,0.07642203
"ENSG00000168925",1,-0.6092545,-0.4327969,-0.6966954,1.140279,-0.7837523,-0.1813122,1.615588,-0.6774015,-0.5283664,2.047791,-0.6306604,-0.263417,TRUE,0.9100422,0.9100422,0.001196711,0.0525694,0.03619167
"ENSG00000164406",1,-0.4217864,-0.04984437,-1.060078,1.246878,0.1048353,-1.155938,1.697963,-0.5903257,0.01321304,1.518691,-1.102415,-0.2011939,TRUE,0.9100553,0.9100553,1.003508e-05,0.07264504,0.01728967
"ENSG00000100105",1,-0.1510347,-1.21254,-0.8191457,1.393113,0.3410296,-0.2411316,1.281645,-0.4664626,0.0005789961,1.745159,-0.7563987,-1.114812,TRUE,0.9101016,0.9101016,6.886261e-05,0.04609243,0.0437371
"ENSG00000166575",1,-0.2147214,-1.293339,-1.184051,1.272804,0.07248618,-0.1192382,1.410377,-0.5895666,0.2629197,1.636312,-1.057142,-0.1968421,TRUE,0.9102796,0.9102796,5.009451e-05,0.05195121,0.03771911
"ENSG00000186832",1,-0.7592711,-0.475956,-0.7535924,1.334145,-0.8817526,0.2976174,1.756167,-0.6727089,-0.4748158,1.633257,-0.660181,-0.3429091,TRUE,0.9103188,0.9103188,0.0001792811,0.06729776,0.02220419
"ENSG00000100802",1,-0.5276209,-0.661923,-0.6110476,2.086313,-0.6297666,-0.3515193,1.405872,-0.4300088,-0.5313164,1.393248,-0.5657745,-0.5764555,TRUE,0.9103279,0.9103279,0.001294792,0.04197507,0.04640227
"ENSG00000128928",1,-0.4687098,-0.6998215,-0.8918285,1.555393,0.001364295,-0.4025276,1.393654,-0.3842998,-0.4257662,1.860136,-0.7532194,-0.7843748,TRUE,0.9103825,0.9103825,0.001277579,0.0455184,0.04282157
"ENSG00000141543",2,0.8449797,0.6749837,-0.6821521,-1.418261,0.6046915,1.158617,-1.748066,0.2196829,0.7627069,-0.9643529,-0.3898049,0.9369759,TRUE,0.9104252,0.01977233,0.9104252,0.02709116,0.04271134
"ENSG00000112357",1,-0.3989415,-0.7412687,-0.6047421,1.620243,-0.4900771,-0.4730353,1.927693,-0.3766506,-0.5436581,1.363105,-0.6064945,-0.6761725,TRUE,0.9104467,0.9104467,0.0009583973,0.06653233,0.02206259
"ENSG00000064726",1,-0.5187027,-0.6683029,-0.7468424,1.526913,-0.8699876,-0.06820932,1.501665,-0.5845062,-0.6926214,1.77607,-0.6342761,-0.02119965,TRUE,0.9104753,0.9104753,0.00127723,0.0454099,0.04283753
"ENSG00000125508",3,-0.728314,-0.1590317,-0.7328245,1.397228,-0.5895094,0.2082289,2.383471,-0.3779585,-0.4046635,0.5629015,-0.6320426,-0.9274862,TRUE,0.9105126,0.08414447,2.361857e-05,0.9105126,0.005319267
"ENSG00000180745",1,-0.2729302,-0.1837017,-1.085592,1.65396,-0.6501075,-0.1775892,1.963965,-0.3779986,-0.3898594,1.004921,-1.102314,-0.3827523,TRUE,0.9105189,0.9105189,4.666993e-07,0.08687874,0.002601889
"ENSG00000175782",1,-0.4020037,-0.6682446,-0.6623991,1.365943,-0.5304769,-0.5213516,2.112149,-0.5242372,-0.4891713,1.402429,-0.5957068,-0.4869286,TRUE,0.9105869,0.9105869,0.0002849468,0.07769384,0.01143432
"ENSG00000172348",1,-0.7593022,-0.4237946,-0.2708261,1.476176,-0.8837601,-0.6539856,1.695774,-0.5165441,-0.6907991,1.700448,-0.1870767,-0.4863091,TRUE,0.9106203,0.9106203,0.0005083054,0.0567668,0.03210458
"ENSG00000021762",1,-0.3330466,-0.2079434,-0.7570419,1.390647,-0.8028812,-0.2273116,1.8112,-0.6881713,-0.5996727,1.659403,-0.6176024,-0.627579,TRUE,0.9106551,0.9106551,0.000959572,0.06170654,0.02667875
"ENSG00000145416",2,0.02642725,-0.138902,1.35537,-1.324947,-0.04608615,0.33053,-1.21764,0.2608867,1.998379e-05,-1.647785,1.451178,0.9509467,TRUE,0.9106618,0.01796591,0.9106618,0.0288002,0.04257214
"ENSG00000008517",3,-0.1894724,-0.003168788,-1.057717,1.130503,-0.4295321,-0.7351824,2.434135,-0.451677,-0.1542532,0.4500038,-1.201559,0.2079196,TRUE,0.9106871,0.08358164,1.06715e-05,0.9106871,0.005720578
"ENSG00000165097",1,-0.2449075,-0.8403582,-0.8411098,1.57331,-0.2608722,-0.5969773,1.255015,-0.8566883,-0.2784138,1.964265,-0.4209846,-0.4522782,TRUE,0.9106896,0.9106896,0.001372749,0.0357618,0.05217588
"ENSG00000274636",1,-0.5482741,-0.3051394,-1.066712,1.59922,-0.3002001,-0.3841732,1.508998,-0.4510846,-0.2937869,1.703515,-0.9911021,-0.4712602,TRUE,0.9108689,0.9108689,0.00125442,0.04948369,0.03839301
"ENSG00000084110",1,-0.4942225,-0.2353626,-0.6273456,1.8519,-0.6186698,-0.2220599,1.524195,-0.8708121,-0.5748808,1.504899,-0.6550039,-0.5826369,TRUE,0.9109525,0.9109525,0.001094416,0.04754727,0.04040579
"ENSG00000152611",3,-0.8032942,-0.05687185,-0.5232578,1.037043,-0.5568508,-0.01555047,2.791784,-0.4082955,-0.527019,-0.1204389,-0.6376846,-0.1795639,TRUE,0.9109649,0.06092757,0.002071235,0.9109649,0.0260363
"ENSG00000233718",1,-0.3176827,-0.7791427,-0.4928647,1.498501,-0.02886742,-1.066883,1.529851,-0.3119052,-0.5342637,1.712122,-0.2307261,-0.9781393,TRUE,0.9109822,0.9109822,0.0002408628,0.05208898,0.0366879
